contributors_enabled,created_at,default_profile,default_profile_image,description,entities,favourites_count,followers_count,friends_count,geo_enabled,id_str,name,notifications,profile_background_color,profile_link_color,profile_location,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,protected,screen_name,statuses_count,url,verified,username,isaPerson
FALSE,07/09/2020 12:54,TRUE,FALSE,Kalimantan Fan Account Base yang selalu support tujuh mas ganteng @BTS_twt | Army Kalimantan Purple You ðŸ’œ Contact us : arka.official23@gmail.com,,5719,615,106,FALSE,"1,3E+18",Army KalimantanðŸ§ˆ,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,Army_Kalimantan,6572,,FALSE,@Army_Kalimantan,nonperson
FALSE,19/09/2018 05:03,TRUE,FALSE,Melaksanakan pengkajian dan pemasyarakatan bahasa dan sastra Indonesia di Provinsi Kalimantan Barat.,,146,315,209,TRUE,"1,04E+18",Balai Bahasa Kalimantan Barat,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,BB_Kalbar,1211,https://t.co/mfFU41Dkk8,TRUE,@BB_Kalbar,nonperson
FALSE,26/07/2018 01:31,TRUE,FALSE,Kantor Bahasa Provinsi Kalimantan Timur | Badan Pengembangan dan Pembinaan Bahasa | Kementerian Pendidikan Kebudayaan Riset dan Teknologi,,38,393,62,FALSE,"1,02E+18",Kantor Bahasa Provinsi Kalimantan Timur,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,KantorBahasaKT,830,https://t.co/lPjtec4nn8,TRUE,@KantorBahasaKT,nonperson
FALSE,25/11/2017 09:25,TRUE,FALSE,Balai Bahasa Kalteng adalah lembaga kebahasaan di wilayah Kalimantan Tengah,,14,369,51,TRUE,"9,34E+17",Balai Bahasa Provinsi Kalimantan Tengah,FALSE,F5F8FA,1DA1F2,"Central Borneo, Indonesia",C0DEED,DDEEF6,333333,TRUE,FALSE,bbkalteng,583,https://t.co/4qarV4iMge,TRUE,@bbkalteng,nonperson
FALSE,10/04/2012 7:02,FALSE,FALSE,Komunitas buat para Wirausaha Pemula Kalimantan Selatan,,1,467,191,FALSE,"5,5E+08",wirausahakalsel,FALSE,C0DEED,0084B4,,C0DEED,DDEEF6,333333,TRUE,FALSE,wirausahaKalsel,334,,FALSE,@wirausahaKalsel,nonperson
FALSE,19/03/2012 01:28,FALSE,FALSE,Official Twitter Account - Badan Perencanaan Pembangunan Daerah Kota Banjarmasin - Email : bappeda.banjarmasin@gmail.com,,0,174,14,FALSE,"5,29E+08",Bappeda Banjarmasin,FALSE,0,4A913C,,0,0,0,FALSE,FALSE,Bappeda_Bjm,21,http://t.co/sqLgcofiMA,FALSE,@Bappeda_Bjm,nonperson
FALSE,17/12/2011 23:42,FALSE,FALSE,Dika Angkasaputra Moerwani is an awesome writer comedy actor & creativepreneur. Proudly support him with laugh and love!â™¥,,50,2997,162,FALSE,"4,4E+08",RadityaDikaLoverBali,FALSE,C0DEED,0084B4,,C0DEED,DDEEF6,333333,TRUE,FALSE,RDL_Bali,3437,https://t.co/P5M3drC6UF,FALSE,@RDL_Bali,nonperson
FALSE,20/11/2011 11:49,FALSE,FALSE,Komunitas pencinta dan penggiat stand up comedy di Bali || IG: @standupindobali ||,,478,11695,171,FALSE,"4,17E+08",StandupindoBali,FALSE,FFFFFF,999999,,0,DDEEF6,333333,TRUE,FALSE,StandupindoBali,26075,https://t.co/eU46TXHvkO,FALSE,@StandupindoBali,nonperson
FALSE,18/06/2010 07:27,FALSE,FALSE,seorang perawat yg mencintai beauty and dunia https://t.co/iSaxlwVpv0 dan per-bloggeran,,267,979,403,TRUE,"1,57E+08",B/Vlogger Bali,FALSE,642D8B,FF0000,,0,7AC3EE,3D1957,TRUE,FALSE,litarianti,20404,https://t.co/NgaYp1SChy,FALSE,@litarianti,person
FALSE,29/11/2013 02:54,FALSE,FALSE,INSTAGRAM : @acara_bali Portal Media Komunitas 100% Bali. Salam Menyame! Cp:+6289624111195 https://t.co/Zyu7E35Zvb,,41,4818,471,FALSE,"2,22E+09",BALI,FALSE,FA743E,FFCC4D,,0,DDEEF6,333333,TRUE,FALSE,acara_bali,30293,https://t.co/DrGRUeRUgN,FALSE,@acara_bali,nonperson
FALSE,31/08/2009 01:06,FALSE,FALSE,Indonesia's International Film Festival held annually on the island of Bali.,,534,3041,463,TRUE,70265552,BALINALE Film Fest,FALSE,B8BD22,FAB81E,,FFFFFF,95E8EC,3C3940,TRUE,FALSE,BALINALE,5734,http://t.co/qYHyB4jJgu,FALSE,@BALINALE,nonperson
FALSE,14/09/2016 01:48,TRUE,FALSE,Akun Resmi Badan Penghubung Daerah Provinsi Jawa Timur,,0,246,127,FALSE,"7,76E+17",BAPENGDA PROV. JATIM,FALSE,F5F8FA,1DA1F2,Jakarta Capital Region,C0DEED,DDEEF6,333333,TRUE,FALSE,BAPENGDA_JATIM,42,https://t.co/O2Shyfm7Ng,FALSE,@BAPENGDA_JATIM,nonperson
FALSE,07/09/2016 7:24,TRUE,FALSE,,,1,569,40,FALSE,"7,73E+17",dinas kehutanan,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,dishut_jatim,64,,FALSE,@dishut_jatim,nonperson
FALSE,01/09/2016 13:23,TRUE,FALSE,Akun Resmi Pemerintah Provinsi Jawa Timur timmedsos@jatimprov.go.id,,1455,67974,293,TRUE,"7,71E+17",Pemprov Jawa Timur,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,JatimPemprov,15493,https://t.co/9SET1AnAgS,TRUE,@JatimPemprov,nonperson
FALSE,23/03/2015 01:04,FALSE,FALSE,Akun twitter resmi Biro Humas dan Protokol Setdaprov Jawa Timur.,,91,7643,161,FALSE,"3,1E+09",Humas Jawa Timur,FALSE,0099B9,0099B9,,5ED4DC,95E8EC,3C3940,TRUE,FALSE,humasprovjatim,4912,http://t.co/8KbifXHupo,FALSE,@humasprovjatim,nonperson
FALSE,10/10/2011 2:56,FALSE,FALSE,Twitter Resmi Bank Jatim | Melayani Anda Senin-Jumat pukul 08.00-16.30 (kecuali hari besar & hari libur Nasional) info: Call 14044 | Terdaftar & Diawasi OJK,,83,6497,18,TRUE,"3,88E+08",bank jatim,FALSE,E6E7E8,CE181E,,DFDFDF,F3F3F3,333333,FALSE,FALSE,bank_jatim,7102,http://t.co/AfN5D7EwcD,FALSE,@bank_jatim,nonperson
FALSE,19/07/2011 16:05,FALSE,FALSE,Yogyakarta Android Community | Call Me #Yandro | Email : yogyandroid.YAC@gmail.com | Telegram : https://t.co/4WfmZe0FZ3,,84,2780,174,TRUE,"3,38E+08",YANDRO,FALSE,10205,2FED8B,,0F1114,14121A,666666,TRUE,FALSE,yogyandroid,11904,,FALSE,@yogyandroid,nonperson
FALSE,14/09/2011 11:07,FALSE,FALSE,The Alana Yogyakarta Hotel & Convention Center Jl. Palagan Tentara Pelajar Km. 7 Sariharjo Ngaglik Mudal Sariharjo Kec. Ngaglik Sleman Yogyakarta.,,101,1286,348,TRUE,"3,73E+08",MNC TRIJAYA JOGJA,FALSE,C0DEED,1B95E0,,FFFFFF,DDEEF6,333333,TRUE,FALSE,MNCTrijayaJogja,6836,,FALSE,@MNCTrijayaJogja,nonperson
FALSE,23/01/2011 03:11,FALSE,FALSE,Komunitas Gadget yang merakyat informatif aktual dan berhati nyaman..,,16,3255,1565,FALSE,"2,42E+08",Gadget Yogya,FALSE,EBEBEB,990000,,DFDFDF,F3F3F3,333333,TRUE,FALSE,GadgetYogya,7827,http://t.co/DKg64saTAI,FALSE,@GadgetYogya,nonperson
FALSE,31/03/2010 09:48,FALSE,FALSE,akun resmi dari https://t.co/wyiI7cc1CB | berbagi cerita informasi dan berita | promo/iklan: mail.jogjaupdate@gmai.com | redaksi: mail@jogjaupdate.com | #PAIJO,,3501,958632,64525,TRUE,"1,28E+08",jogjaupdate.com,FALSE,FFFFFF,0084B4,,C0DEED,DDEEF6,333333,TRUE,FALSE,JogjaUpdate,390364,https://t.co/wyiI7cc1CB,TRUE,@JogjaUpdate,nonperson
FALSE,27/10/2014 15:33,FALSE,FALSE,Official Account Mi Fans Jogja dab! | IG: @mifans_djogja #JogjaIstimewa,,153,4039,135,TRUE,"2,88E+09",Mi Fans Jogja,FALSE,0,FA743E,,0,0,0,FALSE,FALSE,MiFans_Djogja,7446,https://t.co/26NK6wHZDH,FALSE,@MiFans_Djogja,nonperson
FALSE,06/10/2009 15:07,FALSE,FALSE,Governor of West Java. Broadcaster of daily happiness,,22223,4455630,2865,TRUE,80323736,ridwan kamil,FALSE,352726,D02B55,,829D5E,99CC33,3E4415,FALSE,FALSE,ridwankamil,42839,,TRUE,@ridwankamil,person
FALSE,15/03/2018 02:37,FALSE,FALSE,Dinas Komunikasi Informatika Persandian dan Statistik Kabupaten Cianjur,,73,282,62,FALSE,"9,74E+17",Diskominfosantik Cianjur #AyoPakeMasker,FALSE,0,1B95E0,"Cianjur, Indonesia",0,0,0,FALSE,FALSE,kominfocianjur,1779,,FALSE,@kominfocianjur,nonperson
FALSE,17/11/2016 02:40,TRUE,FALSE,Official Resmi Twitter Pemerintah Kota Cirebon yang dikelola langsung oleh Bagian Protokol dan Komunikasi Pimpinan Setda Kota Cirebon,,48,2442,128,FALSE,"7,99E+17",PemdaKotaCirebon,FALSE,F5F8FA,1DA1F2,"Kota Cirebon, Jawa Barat",C0DEED,DDEEF6,333333,TRUE,FALSE,PemdaKotaCrb,3557,https://t.co/69onMj9dd6,TRUE,@PemdaKotaCrb,nonperson
FALSE,09/12/2010 4:19,FALSE,FALSE,Media Online - All About Subang l Sadaya Perkawis Subang I Segalanya tentang Subang I Media Partner & Advertising Silahkan DM,,256,21371,2005,TRUE,"2,24E+08",IG kotasubang,FALSE,22330,0084B4,,A8C7F7,C0DFEC,333333,TRUE,FALSE,kotaSUBANG,76204,http://t.co/8YZVlnv92b,FALSE,@kotaSubang,nonperson
FALSE,07/04/2016 9:04,TRUE,FALSE,Biro Perekonomian Setda Provinsi Jawa Barat ðŸ“§ biroperekonomian@jabarprov.go.id,,30,709,101,TRUE,"7,18E+17",Biro Perekonomian Setda Provinsi Jawa Barat,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,perekonomianjbr,702,https://t.co/CWeV0dgpxp,FALSE,@perekonomianjbr,nonperson
FALSE,22/03/2017 12:03,TRUE,FALSE,Akun Resmi Dinas Pariwisata dan Kebudayaan Kota Bekasi,,21,1327,154,TRUE,"8,45E+17",Disparbud Kota Bekasi,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,disparbudbekasi,440,https://t.co/C8eq7Hqfcu,FALSE,@disparbudbekasi,nonperson
FALSE,11/10/2018 5:08,TRUE,FALSE,Akun Resmi (Twitter) Dinas Koperasi Usaha Kecil dan Menengah Kota Bekasi,,12,479,232,TRUE,"1,05E+18",Diskop UKM KOTA BEKASI,FALSE,F5F8FA,1DA1F2,"Bekasi Selatan, Indonesia",C0DEED,DDEEF6,333333,TRUE,FALSE,dkukm_bekasi,585,https://t.co/rS5qGdJf9A,FALSE,@dkukm_bekasi,nonperson
FALSE,04/04/2017 6:45,TRUE,FALSE,Ini AKUN TWITTER RESMI BPBD Kota Bekasi yang Aktif Sekarang 2020. Call Centre: 081283957877,,4,1398,147,FALSE,"8,49E+17",HUMAS BPBD KOTA BEKASI 2021,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,BpbdBekasikota,494,https://t.co/3R4drS7bgp,FALSE,@BpbdBekasikota,nonperson
FALSE,19/10/2016 01:43,TRUE,FALSE,Twitter Resmi RSUD Kota Bekasi 'RSUD dr.CHASBULLAH ABDULMADJID KOTA BEKASI',,2,2407,119,FALSE,"7,89E+17",RSUD Kota Bekasi,FALSE,F5F8FA,1DA1F2,"Bekasi, Jawa Barat",C0DEED,DDEEF6,333333,TRUE,FALSE,rsudcambekasi,525,https://t.co/0GBJW5CrDn,FALSE,@rsudcambekasi,nonperson
FALSE,07/01/2016 9:37,TRUE,FALSE,Akun Twitter Resmi Badan Pengelolaan Keuangan dan Aset Daerah Kota Bekasi,,48,1174,168,FALSE,"4,72E+09",BPKAD Kota Bekasi,FALSE,F5F8FA,1DA1F2,"Bekasi Selatan, Indonesia",C0DEED,DDEEF6,333333,TRUE,FALSE,bpkadkotabekasi,380,https://t.co/owKcCFqezO,FALSE,@bpkadkotabekasi,nonperson
FALSE,23/10/2020 07:36,TRUE,FALSE,Pernah tidak naik kelas dan masih belajar menyebut kata elo gueâ£â£.,,3522,40813,671,FALSE,"1,32E+18",Zubairi Djoerban,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,ProfesorZubairi,1657,https://t.co/d8UZFFsIYn,FALSE,@ProfesorZubairi,person
FALSE,17/03/2019 16:35,TRUE,FALSE,Kenal wabah sejak SARS tahun 2003. Kerja mulai pelosok +62 hingga terakhir +61. Sempat tdk minat jadi dokter. Cinta NKRI bukan cuma wacana tapi fakta.,,4473,2597,795,FALSE,"1,11E+18",Dicky Budi Man,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,drdickybudiman,4030,,FALSE,@drdickybudiman,person
FALSE,04/04/2020 4:21,TRUE,FALSE,Koalisi warga untuk keterbukaan data laporan warga kajian dan advokasi terkait #Covid19 â€¢ Lapor via https://t.co/GKSwqxKPsJ / https://t.co/wjdWtEMwZ4,,1707,16496,47,TRUE,"1,25E+18",LaporCovid19,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,LaporCovid,3191,https://t.co/hfKKFCQcCI,FALSE,@LaporCovid,nonperson
FALSE,14/04/2020 08:09,TRUE,FALSE,Ayo #PakaiMasker #JagaJarak #CuciTanganPakaiSabun Komite Penanganan COVID-19 dan Pemulihan Ekonomi Nasional Call: 119 | wa: 081133399000,,65,4155,7,FALSE,"1,25E+18",KPCPEN #PakaiMasker,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,lawancovid19_id,2957,https://t.co/Gv6PgMMfoD,TRUE,@lawancovid19_id,nonperson
FALSE,17/10/2018 23:31,TRUE,FALSE,I'm a MD. A food book travel lover. Dokter Seribu Pulau. Chairman JDN Indonesia. ADVIS. Gerakan Indonesia Sehat 5.0 #DokterAkalSehat.,,260887,174837,5277,TRUE,"1,05E+18",dr. Andi Khomeini Takdir,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,dr_koko28,34048,https://t.co/TYcvjgzOuy,TRUE,@dr_koko28,person
FALSE,07/06/2011 1:31,FALSE,FALSE,Ikatan Dokter Indonesia (IDI)/ Indonesian Medical Association (IMA) berdiri sejak 24 Oktober 1950 Telp: 021-3150679 Email: pbidi@idionline.org,,2235,79449,353,TRUE,"3,12E+08",PB IDI,FALSE,0,1B95E0,,0,0,0,FALSE,FALSE,PBIDI,6677,https://t.co/1zxd3GDO99,TRUE,@PBIDI,nonperson
FALSE,01/01/2021 9:26,TRUE,FALSE,Komunitas Pendonor Plasma Darah Konvalesen COVID-19 #plasmahero IG & FB : https://t.co/Gg9YHvkize,,1753,205,350,TRUE,"1,34E+18",plasmahero.id,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,PlasmaheroId,498,https://t.co/b1fCd4MkVk,FALSE,@PlasmaheroId,nonperson
FALSE,22/05/2015 10:23,FALSE,FALSE,#SuaraTanpaRokok adalah kampanye yang bertujuan untuk menginspirasi masyarakat agar berani bersuara dalam mengontrol penggunaan tembakau sebagai rokok.,,275,4029,161,TRUE,"3,22E+09",#SuaraTanpaRokok,FALSE,0,ABB8C2,,0,0,0,FALSE,FALSE,SuaraTanpaRokok,2550,http://t.co/Kfy65wyI15,FALSE,@SuaraTanpaRokok,nonperson
FALSE,15/12/2017 05:04,TRUE,FALSE,Mau info sehat antihoaks? dengerin Radio Kesehatan | Mengudara 24 jam | email: siaranradiokesehatan@gmail.com | nomor: 0811 874 1919,,198,2758,160,FALSE,"9,42E+17",Radio Kesehatan,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,RadioKesehatan,13396,https://t.co/adgJpYtRvu,FALSE,@RadioKesehatan,nonperson
FALSE,13/05/2017 13:40,TRUE,FALSE,akun resmi Direktorat Gizi Masyarakat Ditjen Kesehatan Masyarakat Kemenkes RI. telp (021) 5203883. email: subag.tu.gizi@gmail.com https://t.co/oHzNA53eZz,,163,3187,55,TRUE,"8,63E+17",Direktorat Gizi Masyarakat,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,DitGizi,882,https://t.co/6fOG5GR51U,FALSE,@DitGizi,nonperson
FALSE,23/03/2016 02:13,FALSE,FALSE,A research institute under Faculty of Economics & Business Universitas Indonesia focusing on demographic-based development | FBPage: @ldfebui | IG: @ldfebui_,,650,1674,216,FALSE,"7,12E+17",Lembaga Demografi FEB UI,FALSE,0,91D2FA,,0,0,0,FALSE,FALSE,ldfebui,1689,https://t.co/qAXyGFsPF2,FALSE,@ldfebui,person
FALSE,24/01/2013 05:08,TRUE,FALSE,All twits and views expressed are my own. I DO NOT GIVE PERMISSION TO ANYONE TO PUT MY TWEETS ON INSTAGRAM AND FACEBOOK!,,3234,65043,532,TRUE,"1,12E+09",Ersa Tri Wahyuni,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,ErsaTriWahyuni,30358,https://t.co/eSdOWz3lQW,FALSE,@ErsaTriWahyuni,person
FALSE,31/01/2018 05:04,TRUE,FALSE,Financial Content Provider | Media | #MulaiDariSini | e-mail: admin@bigalpha.id,,108,135093,109,FALSE,"9,59E+17",Big Alpha,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,BigAlphaID,13161,https://t.co/ctfPnZ1yyU,FALSE,@BigAlphaID,nonperson
FALSE,14/05/2020 05:05,TRUE,FALSE,Not a recommendation. I share what i scan and buy real time ASAP free feel free to ask. disclaimer: trade at you own risk - Chart Investor Academy,,13640,57829,1514,FALSE,"1,26E+18","Chart Investor (Saham IHSG, USA and Crypto market)",FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,TradingDiary2,47794,https://t.co/0kjFsrPXYT,FALSE,@TradingDiary2,nonperson
FALSE,17/04/2009 15:56,TRUE,FALSE,Financial Trainer/ Stand up comedian/ Movie actress. 2021 Global Program Eisenhower Fellowship,,4924,266437,2018,TRUE,32456794,Ligwina Hananto,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,TRUE,mrshananto,220156,https://t.co/TWYNLDaib0,TRUE,@mrshananto,person
FALSE,23/11/2011 07:59,FALSE,FALSE,Pusat data edukasi dan profesi pasar modal Indonesia anak perusahaan BEI KPEI dan KSEI. | Call Center: 08001009000 | Email: halo@ticmi.co.id,,1476,18506,80,TRUE,"4,19E+08",TICMI,FALSE,4A913C,FF691F,,0,DDEEF6,333333,TRUE,FALSE,TICMInow,9261,https://t.co/mxPwTLYppn,TRUE,@TICMInow,nonperson
FALSE,14/01/2011 10:14,FALSE,FALSE,Daily news and information on financial markets and investments.,,3,23715,95,FALSE,"2,38E+08",Investor Daily,FALSE,C0DEED,0084B4,,FFFFFF,DDEEF6,333333,TRUE,FALSE,InvestorID,126401,https://t.co/6k2IGLYD1k,FALSE,@InvestorID,nonperson
FALSE,05/06/2011 7:13,FALSE,FALSE,Trader & investor BEI dgn pendekatan teknikal. Menyediakan rekomendasi realtime & mentoring saham di jam bursa. Info: +6281280673834 (WhatsApp dan Telegram),,11677,33975,354,FALSE,"3,11E+08",doktermarket.com,FALSE,9AE4E8,0084B4,,BDDCAD,DDFFCC,333333,TRUE,FALSE,doktermarket,21379,https://t.co/Pqgn5YDPAP,FALSE,@doktermarket,nonperson
FALSE,14/05/2018 02:56,FALSE,FALSE,Lembaga konsultasi profesional yang berbasis di Tangerang Indonesia. Kami berfokus terhadap kebutuhan solusi yang akurat efektif dan efisien bagi tiap masalah,,0,4,0,FALSE,"9,96E+17",Pilar Bisnis Indonesia,FALSE,0,A13D38,"Tangerang, Indonesia",0,0,0,FALSE,FALSE,PilarBisnisID,0,https://t.co/QEfnWICeOj,FALSE,@PilarBisnisID,nonperson
FALSE,27/08/2012 07:54,FALSE,FALSE,Bisnis Indonesia Perwakilan Malang Pertokoan Sarangan 1A Jl. Sarangan Telp (0341) 40 2727. malang@bisnis.com IG: bisniscom.jatim,,21,962,35,TRUE,"7,84E+08",Bisnis Indonesia Mlg,FALSE,C0DEED,0084B4,,FFFFFF,DDEEF6,333333,TRUE,FALSE,BisnisId_Malang,5342,https://t.co/yxmJISPiFC,FALSE,@BisnisId_Malang,nonperson
FALSE,11/03/2021 6:30,TRUE,FALSE,Alumny A5 Of Chart Investor Academy ~Disclaimer: Bukan sebuah ajakan hanya menuliskan analisa dan apa yg dibeli TIDAK BERTANGGUNG JAWAB ATAS KERUGIAN APAPUN.,,314,1012,161,FALSE,"1,37E+18",Investor Kalem,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,InvestorKalem,1490,,FALSE,@InvestorKalem,person
FALSE,29/10/2010 05:35,FALSE,FALSE,ITDP works to bring about sustainable transport solutions that cut greenhouse gas emissions reduce poverty and improve the quality of urban life.,,3751,7276,385,TRUE,"2,09E+08",ITDP Indonesia,FALSE,C0DEED,0084B4,,FFFFFF,DDEEF6,333333,TRUE,FALSE,itdpindonesia,9716,https://t.co/bPRIXgNOlI,TRUE,@itdpindonesia,nonperson
FALSE,22/07/2010 10:41,FALSE,FALSE,Getting lost is my everyday life. Nyasar di 62 negara selagi jadi Penggiat Mobilitas Aktif @tfjakarta 6221 ðŸ‡®ðŸ‡© 3176 ðŸ‡³ðŸ‡± | Twit adalah opini pribadi,,25607,11842,489,TRUE,"1,69E+08",Adriansyah Yasin Sulaeman,FALSE,131516,3366,,FFFFFF,EFEFEF,333333,TRUE,FALSE,adriansyahyasin,12982,https://t.co/xZNtR5o1Na,FALSE,@adriansyahyasin,person
FALSE,01/03/2020 5:56,TRUE,FALSE,Inisiatif sukarela netizen ðŸ‡®ðŸ‡© kawal transparansi data & informasi COVID-19 (CC BY-ND) â€¢ Dorong komunikasi krisis yg benar â€¢ Advokasi kebijakan berbasis bukti,,1043,130748,168,FALSE,"1,23E+18",KawalCOVID19,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,KawalCOVID19,5388,https://t.co/gpCPw5EuHG,TRUE,@KawalCOVID19,nonperson
FALSE,08/08/2020 6:48,TRUE,FALSE,KOLEKTIF ðŸŒ±Ikut menjaga alam Indonesia dgn fokus menjaga #TamanNasionalKomodo dan alam NTT âš–ï¸Ikut mengupayakan pembangunan berkeadilan dan selaras alam.,,3228,7966,1261,FALSE,"1,29E+18",Kawan Baik Komodo,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,KawanBaikKomodo,1527,https://t.co/T7aVkCbG4O,FALSE,@KawanBaikKomodo,nonperson
FALSE,16/03/2017 14:56,FALSE,FALSE,Transport for Jakarta / FDTJ akan memperlihatkan wajah transportasi di Jakarta dan sekitarnya dari jaman dulu kini dan masa yang akan datang.,,482,9925,51,TRUE,"8,42E+17",Transport for Jakarta,FALSE,0,204391,,0,0,0,FALSE,FALSE,TfJakarta,1077,https://t.co/9AzurNHPtP,FALSE,@TfJakarta,nonperson
FALSE,03/02/2012 15:15,FALSE,FALSE,mengajak warga Indonesia menghormati hak pengguna trotoar zebracross dan jembatan penyeberangan orang #SelamatkanPejalanKaki | koalisipejalankaki@gmail.com,,28335,17691,1845,TRUE,"4,82E+08",Koalisi Pejalan Kaki,FALSE,0,3300FF,,FFFFFF,EFEFEF,333333,TRUE,FALSE,trotoarian,32764,https://t.co/1DvR6cgHIF,FALSE,@trotoarian,nonperson
FALSE,28/05/2009 08:43,FALSE,FALSE,Berjuang menciptakan masa depan Bumi yang hijau dan damai dengan berkampanye untuk mengubah perilaku dan mendorong perubahan dengan aksi kreatif tanpa kekerasan,,2450,961368,1170,TRUE,43074696,Greenpeace Indonesia,FALSE,ABB8C2,19CF86,,FFFFFF,66CC00,FAF5F5,FALSE,FALSE,GreenpeaceID,27530,https://t.co/k7QXFaywHa,FALSE,@GreenpeaceID,nonperson
FALSE,02/09/2019 8:53,TRUE,FALSE,Wadah bergerak dan berkarya untuk transportasi umum yg lebih baik di Metropolitan Surabaya. Affiliated to @tfjakarta,,4053,2588,234,TRUE,"1,17E+18",Transport for Surabaya,FALSE,F5F8FA,1DA1F2,"Kota Surabaya, Jawa Timur",C0DEED,DDEEF6,333333,TRUE,FALSE,tfsurabaya,4245,https://t.co/LFqYcq2mok,FALSE,@tfsurabaya,nonperson
FALSE,05/11/2009 7:29,FALSE,FALSE,Quando vocÃª quer alguma coisa todo o universo conspira para que vocÃª realize o seu desejo. Polyglot wannabe. Co-founder of @tfsurabaya.,,6227,3328,623,TRUE,87637470,Aditya C Janottama ðŸ‡§ðŸ‡¬ðŸ‡®ðŸ‡¹ðŸ‡·ðŸ‡´,FALSE,0,ABB8C2,,0,00E3F6,03C3D2,TRUE,FALSE,cakasana,7653,,FALSE,@cakasana,person
FALSE,03/05/2010 15:46,TRUE,FALSE,Mandirians Sekarang di Kereta Api Indonesia,,2928,6874,2015,TRUE,"1,4E+08",Didiek Hartantyo,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,mas_didiek,1659,,FALSE,@mas_didiek,person
FALSE,11/11/2017 9:06,FALSE,FALSE,News about Indonesia & the world in 280 characters | Link solicitors shall be ignored | Subscribe to our NuiceLetter for weekly roundups and special reports,,1949,93890,153,FALSE,"9,29E+17",Nuice Media,FALSE,0,1B95E0,,0,0,0,FALSE,FALSE,nuicemedia,6778,https://t.co/uEKVgpM2f1,FALSE,@nuicemedia,nonperson
FALSE,10/11/2015 6:15,TRUE,FALSE,Jurnalisme data. Media analisis. Infografik ciamik.,,955,721614,43,TRUE,"4,19E+09",tirtoid,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,TirtoID,71300,https://t.co/Ss5eQAlNn3,TRUE,@TirtoID,nonperson
FALSE,13/05/2009 03:28,FALSE,FALSE,Makin Tahu Indonesia | Instagram : GNFI | Facebook Page : Good News From Indonesia,,2674,1683355,397,FALSE,39677695,Good News From Indonesia,FALSE,BE2021,BE2021,,FFFFFF,DDEEF6,333333,TRUE,FALSE,GNFI,89078,https://t.co/MpOck8Jo8A,TRUE,@GNFI,nonperson
FALSE,08/02/2017 16:29,FALSE,FALSE,Current Affairs & Pop Culture | Kami mendengar semua orang | E-mail: Redaksi@asumsi.co,,89,253085,3,TRUE,"8,29E+17",Asumsi,FALSE,0,F58EA8,,0,0,0,FALSE,FALSE,asumsico,14966,https://t.co/PoFCq5sBql,FALSE,@asumsico,nonperson
FALSE,13/06/2018 09:40,FALSE,FALSE,The English feed of @asumsico | Politics Current Affairs Pop Culture | Created by @pangeransiahaan and @imanlagi | Email: Redaksi@asumsi.co,,0,3002,6,TRUE,"1,01E+18",Asumsi English,FALSE,0,1B95E0,,0,0,0,FALSE,FALSE,AsumsiEn,68,https://t.co/iZ8INlLpCY,FALSE,@AsumsiEn,nonperson
